error,pos,correction,error phrase,correct phrase,num of this error-correction phrase occur,num of this error-correction pair occur,collocation,category of collocation,total num of error time this error-correction pairs fall into this collocation category,unique num of error-correction pairs fall into this collocation category,total num of error occur,error_collocation,correction_collocation
get,VERB,have,get people,have people,12,941,people,People,55,14,3029,687,1287
get,VERB,have,get woman,have woman,4,941,woman,People,55,14,3029,69,129
get,VERB,make,get friend,make friend,130,273,friend,Friendship and Enmity,133,3,3029,51,194
get,VERB,make,get acquaintance,make acquaintance,2,273,acquaintance,Friendship and Enmity,133,3,3029,0,16
get,VERB,make,get friendship,make friendship,1,273,friendship,Friendship and Enmity,133,3,3029,0,0
get,VERB,make,get progress,make progress,20,273,progress,"Moving, Coming, and going",20,1,3029,0,1
get,VERB,make,get career,make career,1,273,career,"Moving, Coming, and going",6,5,3029,9,142
get,VERB,make,get mistake,make mistake,13,273,mistake,"Rightness, Fairness, Purpose, Use, & Strength",14,2,3029,0,1
get,VERB,make,get error,make error,1,273,error,"Rightness, Fairness, Purpose, Use, & Strength",14,2,3029,0,322
get,VERB,make,get effort,make effort,5,273,effort,Industry and Work,5,1,3029,0,1373
get,VERB,make,get effort,make effort,1,273,effort,Industry and Work,16,5,3029,0,1373
get,VERB,make,get operation,make operation,1,273,operation,Industry and Work,16,5,3029,0,103
get,VERB,make,get issue,make issue,1,273,issue,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",21,14,3029,53,173
get,VERB,make,get history,make history,1,273,history,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",21,14,3029,13,167
get,VERB,make,get point,make point,1,273,point,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",21,14,3029,119,753
get,VERB,become,get parent,become parent,2,121,parent,People,16,5,3029,0,67
get,VERB,become,get son,become son,1,121,son,People,16,5,3029,0,4
get,VERB,become,get person,become person,1,121,person,People,55,14,3029,28,81
get,VERB,become,get day,become day,4,121,day,Periods of Time and their Measurement,4,1,3029,0,18
get,VERB,become,get friend,become friend,1,121,friend,Friendship and Enmity,27,6,3029,51,174
get,VERB,become,get partner,become partner,1,121,partner,Friendship and Enmity,27,6,3029,18,192
get,VERB,become,get company,become company,1,121,company,Friendship and Enmity,1,1,3029,140,241
get,VERB,become,get one,become one,3,121,one,General Grammatical Words,3,1,3029,0,0
get,VERB,become,get race,become race,2,121,race,"Moving, Coming, and going",4,3,3029,6,7
get,VERB,become,get bicycle,become bicycle,1,121,bicycle,"Moving, Coming, and going",4,3,3029,0,0
get,VERB,go,get time,go time,3,283,time,Music and Related Activities,4,2,3029,0,0
get,VERB,go,get score,go score,1,283,score,Music and Related Activities,4,2,3029,0,0
get,VERB,go,get bag,go bag,2,283,bag,Containers,2,1,3029,0,0
get,VERB,go,get heart,go heart,1,283,heart,Indoor Games,4,3,3029,0,0
get,VERB,go,get count,go count,1,283,count,Indoor Games,4,3,3029,0,0
get,VERB,go,get year,go year,2,283,year,Periods of Time and their Measurement,2,1,3029,0,0
get,VERB,go,get driver,go driver,1,283,driver,Vehicles and Transport on Land,3,3,3029,0,0
get,VERB,go,get battery,go battery,1,283,battery,Vehicles and Transport on Land,3,3,3029,0,0
get,VERB,take,get test,take test,12,60,test,Science and Technology,13,2,3029,0,390
get,VERB,take,get chemistry,take chemistry,1,60,chemistry,Science and Technology,13,2,3029,0,0
get,VERB,take,get test,take test,1,60,test,Science and Technology,13,2,3029,0,390
get,VERB,take,get exam,take exam,9,60,exam,"Showing, Hiding, Finding, Saving, and Similar Words",11,3,3029,0,1
get,VERB,take,get loss,take loss,1,60,loss,"Showing, Hiding, Finding, Saving, and Similar Words",11,3,3029,0,258
get,VERB,take,get examination,take examination,1,60,examination,"Showing, Hiding, Finding, Saving, and Similar Words",11,3,3029,8,25
get,VERB,take,get step,take step,1,60,step,Music and Related Activities,3,3,3029,0,2
get,VERB,take,get skin,take skin,1,60,skin,Music and Related Activities,3,3,3029,0,0
get,VERB,take,get time,take time,1,60,time,Music and Related Activities,3,3,3029,0,7
get,VERB,take,get place,take place,2,60,place,Places,4,3,3029,0,35
get,VERB,take,get space,take space,1,60,space,Places,4,3,3029,0,18
get,VERB,take,get interest,take interest,3,60,interest,Linking and Not Linking,3,1,3029,37,247
get,VERB,do,get activity,do activity,3,50,activity,Doing Things,4,2,3029,0,42
get,VERB,do,get work,do work,1,50,work,Doing Things,4,2,3029,166,2367
get,VERB,do,get activity,do activity,1,50,activity,Doing Things,4,2,3029,0,42
get,VERB,do,get nail,do nail,4,50,nail,Tools,5,2,3029,0,8
get,VERB,do,get rule,do rule,1,50,rule,Tools,2,2,3029,0,32
get,VERB,do,get course,do course,3,50,course,Food Generally,4,2,3029,24,40
get,VERB,do,get course,do course,1,50,course,Food Generally,39,15,3029,24,40
get,VERB,do,get dish,do dish,1,50,dish,Food Generally,39,15,3029,0,31
get,VERB,do,get experiment,do experiment,2,50,experiment,Science and Technology,2,1,3029,0,50
get,VERB,do,get test,do test,1,50,test,Science and Technology,13,2,3029,0,187
get,VERB,do,get experiment,do experiment,1,50,experiment,Science and Technology,2,1,3029,0,50
get,VERB,do,get thing,do thing,3,50,thing,Objects Generally,4,2,3029,416,5340
get,VERB,do,get thing,do thing,1,50,thing,Objects Generally,11,6,3029,416,5340
get,VERB,achieve,get success,achieve success,33,88,success,Doing Things,37,2,3029,0,126
get,VERB,achieve,get achievement,achieve achievement,4,88,achievement,Doing Things,37,2,3029,0,0
get,VERB,achieve,get success,achieve success,1,88,success,Doing Things,9,4,3029,0,126
get,VERB,achieve,get goal,achieve goal,23,88,goal,Sports and Games Generally,32,3,3029,0,531
get,VERB,achieve,get score,achieve score,8,88,score,Sports and Games Generally,32,3,3029,0,10
get,VERB,achieve,get result,achieve result,1,88,result,Sports and Games Generally,13,8,3029,180,153
get,VERB,achieve,get aim,achieve aim,4,88,aim,Making things,5,2,3029,0,37
get,VERB,achieve,get output,achieve output,1,88,output,Making things,5,2,3029,0,0
get,VERB,achieve,get aim,achieve aim,1,88,aim,Making things,5,2,3029,0,37
get,VERB,achieve,get objective,achieve objective,2,88,objective,Feeling and Behavior Generally,2,1,3029,2,166
get,VERB,achieve,get objective,achieve objective,1,88,objective,Feeling and Behavior Generally,2,1,3029,2,166
get,VERB,achieve,get endurance,achieve endurance,1,88,endurance,Bodily States and Associated Activities,2,2,3029,0,0
get,VERB,achieve,get dream,achieve dream,1,88,dream,Bodily States and Associated Activities,2,2,3029,4,15
watch,VERB,see,watch movie,see movie,68,522,movie,Communication and Information,97,14,641,1,233
watch,VERB,see,watch picture,see picture,4,522,picture,Communication and Information,97,14,641,8,183
watch,VERB,see,watch film,see film,4,522,film,Communication and Information,97,14,641,2,170
watch,VERB,see,watch show,see show,9,522,show,"Drama, the Theatre, and Show Business",27,9,641,124,159
watch,VERB,see,watch star,see star,6,522,star,"Drama, the Theatre, and Show Business",27,9,641,1,37
watch,VERB,see,watch play,see play,3,522,play,"Drama, the Theatre, and Show Business",27,9,641,1,70
watch,VERB,see,watch view,see view,14,522,view,Geography,23,7,641,0,18
watch,VERB,see,watch waterfall,see waterfall,2,522,waterfall,Geography,23,7,641,0,2
watch,VERB,see,watch lake,see lake,1,522,lake,Geography,23,7,641,0,0
watch,VERB,see,watch lot,see lot,10,522,lot,Places,17,4,641,1,370
watch,VERB,see,watch place,see place,5,522,place,Places,17,4,641,0,49
watch,VERB,see,watch situation,see situation,1,522,situation,Places,17,4,641,40,70
watch,VERB,see,watch tree,see tree,7,522,tree,Kinds and Parts of Plants,18,4,641,0,41
watch,VERB,see,watch flower,see flower,5,522,flower,Kinds and Parts of Plants,18,4,641,0,10
watch,VERB,see,watch blossom,see blossom,5,522,blossom,Kinds and Parts of Plants,18,4,641,0,4
watch,VERB,have,watch commercial,have commercial,1,2,commercial,Communication and Information,97,14,641,2,37
watch,VERB,have,watch message,have message,1,2,message,Communication and Information,97,14,641,0,177
watch,VERB,have,watch movie,have movie,1,2,movie,Communication and Information,97,14,641,1,69
watch,VERB,have,watch page,have page,1,2,page,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",7,7,641,0,41
watch,VERB,have,watch book,have book,1,2,book,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",7,7,641,0,173
watch,VERB,have,watch article,have article,1,2,article,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",7,7,641,0,33
watch,VERB,have,watch shape,have shape,1,2,shape,Making things,8,5,641,0,34
watch,VERB,have,watch building,have building,1,2,building,Making things,8,5,641,4,89
watch,VERB,have,watch product,have product,1,2,product,Making things,8,5,641,0,311
watch,VERB,have,watch style,have style,1,2,style,Arts and Crafts,18,10,641,0,125
watch,VERB,have,watch image,have image,1,2,image,Arts and Crafts,18,10,641,8,194
watch,VERB,have,watch piece,have piece,1,2,piece,Arts and Crafts,18,10,641,0,123
watch,VERB,have,watch people,have people,1,2,people,People,16,7,641,0,1287
watch,VERB,have,watch parent,have parent,1,2,parent,People,16,7,641,8,139
watch,VERB,have,watch person,have person,1,2,person,People,16,7,641,0,102
watch,VERB,read,watch novel,read novel,2,7,novel,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",4,3,641,0,76
watch,VERB,read,watch article,read article,1,7,article,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",4,3,641,0,178
watch,VERB,read,watch book,read book,1,7,book,"Communicating, mainly by Reading and Writing, Printing and Publishing, Radio andF",4,3,641,0,480
watch,VERB,read,watch newspaper,read newspaper,2,7,newspaper,Communication and Information,3,2,641,0,203
watch,VERB,read,watch magazine,read magazine,1,7,magazine,Communication and Information,3,2,641,0,57
watch,VERB,read,watch message,read message,1,7,message,Communication and Information,97,14,641,0,66
watch,VERB,read,watch work,read work,1,7,work,Doing Things,5,2,641,0,34
watch,VERB,read,watch thing,read thing,1,7,thing,Objects Generally,6,6,641,15,42
watch,VERB,read,watch lot,read lot,1,7,lot,Places,17,4,641,1,34
watch,VERB,look,watch eye,look eye,2,29,eye,"Equipment, Machines, and Instruments",2,1,641,0,1
watch,VERB,look,watch father,look father,1,29,father,People,1,1,641,0,1
watch,VERB,visit,watch site,visit site,3,9,site,"Putting and Taking, Pulling and Pushing",3,1,641,0,124
watch,VERB,visit,watch site,visit site,1,9,site,"Putting and Taking, Pulling and Pushing",3,1,641,0,124
watch,VERB,visit,watch tomb,visit tomb,1,9,tomb,Death and Burial,1,1,641,0,11
watch,VERB,visit,watch shop,visit shop,1,9,shop,Industry and Work,1,1,641,0,10
watch,VERB,visit,watch place,visit place,1,9,place,Places,17,4,641,0,58
watch,VERB,visit,watch town,visit town,1,9,town,Social Organization in Group and Places,12,3,641,0,40
watch,VERB,observe,watch sound,observe sound,6,12,sound,"Bodily Conditions Relating to Health, Sickness, and Disability",6,1,641,0,0
watch,VERB,observe,watch animal,observe animal,3,12,animal,Living Creatures Generally,3,1,641,1,2
watch,VERB,observe,watch people,observe people,2,12,people,Social Organization in Group and Places,2,1,641,0,7
watch,VERB,observe,watch nature,observe nature,1,12,nature,Substances and MaterialsGenerally,1,1,641,0,3
watch,VERB,view,watch tv,view tv,87,23,tv,Communication and Information,109,3,641,2,2
watch,VERB,view,watch movie,view movie,6,23,movie,Communication and Information,109,3,641,1,7
very,ADV,really,very delicious,really delicious,1127,2225,delicious,The Preparation and Quality of Food,1130,2,2791,0,1
very,ADV,really,very cook,really cook,3,2225,cook,The Preparation and Quality of Food,1130,2,2791,0,0
very,ADV,really,very look,really look,178,2225,look,"Being, Becoming, and Happening",355,4,2791,0,35
very,ADV,really,very be,really be,175,2225,be,"Being, Becoming, and Happening",355,4,2791,0,0
very,ADV,really,very grow,really grow,1,2225,grow,"Being, Becoming, and Happening",355,4,2791,0,1
very,ADV,really,very wonderful,really wonderful,111,2225,wonderful,Good and Evil,385,14,2791,7,17
very,ADV,really,very terrible,really terrible,100,2225,terrible,Good and Evil,385,14,2791,0,9
very,ADV,really,very awful,really awful,27,2225,awful,Good and Evil,385,14,2791,0,10
very,ADV,really,very like,really like,109,2225,like,Feeling and Behavior Generally,210,11,2791,0,38
very,ADV,really,very want,really want,38,2225,want,Feeling and Behavior Generally,210,11,2791,0,103
very,ADV,really,very enjoy,really enjoy,27,2225,enjoy,Feeling and Behavior Generally,210,11,2791,1,13
very,ADV,really,very fantastic,really fantastic,69,2225,fantastic,"General, Usual, Unusual, etc",71,2,2791,0,3
very,ADV,extremely,very popular,extremely popular,11,163,popular,Social Organization in Group and Places,12,2,2791,0,37
very,ADV,extremely,very violent,extremely violent,6,163,violent,"Anger, Violence, Stress, Calm, Quietness",8,3,2791,0,9
very,ADV,extremely,very delicious,extremely delicious,6,163,delicious,The Preparation and Quality of Food,15,2,2791,0,1
very,ADV,extremely,very delighted,extremely delighted,3,163,delighted,Happiness and Sadness,26,12,2791,0,0
very,ADV,extremely,very worried,extremely worried,1,163,worried,Happiness and Sadness,26,12,2791,0,3
very,ADV,extremely,very sadden,extremely sadden,1,163,sadden,Happiness and Sadness,26,12,2791,0,0
very,ADV,extremely,very crucial,extremely crucial,4,163,crucial,"Possibility, Chance, and Necessity",93,5,2791,0,0
very,ADV,extremely,very important,extremely important,1,163,important,"Possibility, Chance, and Necessity",3,3,2791,1171,151
very,ADV,absolutely,very wonderful,absolutely wonderful,40,121,wonderful,Good and Evil,77,5,2791,7,18
very,ADV,absolutely,very superb,absolutely superb,1,121,superb,Good and Evil,77,5,2791,0,9
very,ADV,absolutely,very essential,absolutely essential,8,121,essential,"Possibility, Chance, and Necessity",19,4,2791,3,63
very,ADV,absolutely,very necessary,absolutely necessary,6,121,necessary,"Possibility, Chance, and Necessity",19,4,2791,6,84
very,ADV,absolutely,very sure,absolutely sure,4,121,sure,"Possibility, Chance, and Necessity",19,4,2791,23,40
very,ADV,absolutely,very delicious,absolutely delicious,13,121,delicious,The Preparation and Quality of Food,13,1,2791,0,2
very,ADV,absolutely,very fantastic,absolutely fantastic,5,121,fantastic,"General, Usual, Unusual, etc",5,1,2791,0,6
very,ADV,absolutely,very lovely,absolutely lovely,2,121,lovely,Linking and Not Linking,2,1,2791,1,1
very,ADV,much,very cheap,much cheap,13,50,cheap,Shopping and General Expenses,13,1,2791,0,81
very,ADV,much,very cheap,much cheap,1,50,cheap,Shopping and General Expenses,1,1,2791,0,81
very,ADV,much,very easy,much easy,6,50,easy,"General, Usual, Unusual, etc",11,4,2791,132,231
very,ADV,much,very simple,much simple,1,50,simple,"General, Usual, Unusual, etc",11,4,2791,21,30
very,ADV,much,very easy,much easy,1,50,easy,"General, Usual, Unusual, etc",11,4,2791,132,231
very,ADV,much,very young,much young,4,50,young,"Old, New, and Young",4,1,2791,44,56
very,ADV,much,very young,much young,1,50,young,"Old, New, and Young",1,1,2791,44,56
very,ADV,much,very appreciate,much appreciate,2,50,appreciate,Knowing and Learning,3,2,2791,0,3
very,ADV,much,very enjoy,much enjoy,1,50,enjoy,Feeling and Behavior Generally,1,1,2791,1,14
very,ADV,great,very fun,great fun,21,30,fun,Entertainment Generally,21,1,2791,2,57
very,ADV,great,very fun,great fun,1,30,fun,Entertainment Generally,21,1,2791,2,57
very,ADV,great,very difficulty,great difficulty,3,30,difficulty,"General, Usual, Unusual, etc",3,1,2791,0,114
very,ADV,great,very difficulty,great difficulty,1,30,difficulty,"General, Usual, Unusual, etc",1,1,2791,0,114
